6,8,10,12,14,16
0.16666666666666666,0.375,0.0,0.0,0.14285714285714285,0.125
0.5,0.125,0.4,0.25,0.0,0.125
0.3333333333333333,0.375,0.4,0.3333333333333333,0.35714285714285715,0.0625
0.0,0.0,0.1,0.08333333333333333,0.07142857142857142,0.0625
0.16666666666666666,0.625,0.5,0.08333333333333333,0.07142857142857142,0.0625
0.0,0.125,0.2,0.4166666666666667,0.2857142857142857,0.125
0.3333333333333333,0.5,0.1,0.16666666666666666,0.21428571428571427,0.125
0.3333333333333333,0.125,0.1,0.0,0.2857142857142857,0.1875
0.5,0.0,0.6,0.5,0.21428571428571427,0.125
0.0,0.0,0.1,0.08333333333333333,0.14285714285714285,0.125
0.16666666666666666,0.125,0.1,0.25,0.14285714285714285,0.0
0.5,0.375,0.4,0.25,0.0,0.125
0.5,0.0,0.0,0.0,0.0,0.1875
0.16666666666666666,0.25,0.1,0.4166666666666667,0.21428571428571427,0.0625
0.5,0.0,0.2,0.08333333333333333,0.0,0.0
0.3333333333333333,0.0,0.2,0.08333333333333333,0.0,0.0
0.5,0.25,0.2,0.25,0.35714285714285715,0.3125
0.0,0.125,0.0,0.0,0.14285714285714285,0.125
0.16666666666666666,0.375,0.2,0.08333333333333333,0.0,0.0625
0.5,0.75,0.7,0.5833333333333334,0.42857142857142855,0.3125
0.3333333333333333,0.125,0.2,0.08333333333333333,0.14285714285714285,0.25
0.16666666666666666,0.375,0.3,0.08333333333333333,0.07142857142857142,0.0625
0.3333333333333333,0.5,0.3,0.25,0.07142857142857142,0.0625
0.3333333333333333,0.375,0.3,0.3333333333333333,0.07142857142857142,0.3125
0.5,0.5,0.4,0.16666666666666666,0.14285714285714285,0.0625
0.0,0.25,0.3,0.0,0.14285714285714285,0.0625
0.0,0.375,0.6,0.3333333333333333,0.14285714285714285,0.0625
0.3333333333333333,0.25,0.2,0.16666666666666666,0.0,0.0625
0.5,0.375,0.3,0.3333333333333333,0.21428571428571427,0.125
0.3333333333333333,0.375,0.2,0.3333333333333333,0.21428571428571427,0.25
