"X600","X840","X1080","X1320","X1560","X1800"
0.823529411764706,0.954545454545455,0.941176470588235,0.941176470588235,0.857142857142857,0.8
0.833333333333333,0.833333333333333,1,0.863636363636364,0.944444444444444,0.952380952380952
0.818181818181818,0.944444444444444,0.894736842105263,0.791666666666667,0.941176470588235,0.909090909090909
0.952380952380952,0.789473684210526,0.944444444444444,0.869565217391304,0.947368421052632,0.941176470588235
0.909090909090909,0.842105263157895,1,0.941176470588235,0.958333333333333,0.941176470588235
0.952380952380952,0.904761904761905,0.904761904761905,0.818181818181818,0.882352941176471,0.941176470588235
0.954545454545455,0.833333333333333,0.941176470588235,0.95,0.85,0.85
0.894736842105263,0.9,0.9,0.95,0.791666666666667,1
0.882352941176471,0.823529411764706,0.941176470588235,0.823529411764706,0.9,1
0.947368421052632,0.857142857142857,0.882352941176471,0.84,0.888888888888889,0.863636363636364
0.857142857142857,0.947368421052632,0.947368421052632,0.904761904761905,0.791666666666667,0.818181818181818
0.95,0.842105263157895,0.722222222222222,0.9,1,0.954545454545455
0.888888888888889,0.777777777777778,0.947368421052632,0.857142857142857,0.944444444444444,0.85
1,1,1,1,0.958333333333333,0.904761904761905
0.857142857142857,0.857142857142857,0.894736842105263,1,0.857142857142857,0.888888888888889
0.904761904761905,0.944444444444444,0.833333333333333,1,0.933333333333333,0.941176470588235
0.904761904761905,0.85,0.947368421052632,0.842105263157895,0.933333333333333,0.833333333333333
0.9375,0.944444444444444,0.80952380952381,0.833333333333333,0.866666666666667,0.916666666666667
0.944444444444444,0.952380952380952,0.9,0.944444444444444,0.947368421052632,0.904761904761905
1,1,0.85,0.95,0.857142857142857,0.941176470588235
1,1,0.842105263157895,0.952380952380952,1,1
0.944444444444444,1,0.8,0.85,0.954545454545455,0.947368421052632
0.8125,1,0.947368421052632,0.952380952380952,0.944444444444444,1
0.947368421052632,0.9,0.894736842105263,0.909090909090909,0.8,0.92
0.904761904761905,0.916666666666667,0.894736842105263,0.956521739130435,1,0.882352941176471
0.823529411764706,0.80952380952381,1,0.833333333333333,0.904761904761905,0.954545454545455
0.904761904761905,0.947368421052632,0.882352941176471,0.80952380952381,1,0.888888888888889
0.952380952380952,0.916666666666667,0.944444444444444,0.96,0.789473684210526,0.882352941176471
0.85,0.95,0.818181818181818,0.944444444444444,0.947368421052632,1
0.75,0.944444444444444,0.9375,0.947368421052632,1,0.904761904761905
