"X0","X2","X4","X6","X8","X10"
0,0,0,0,0,0
0,0,0,2,0,0
0,2,0,1,4,0
2,0,1,0,0,0
0,0,1,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,0,0,0,1,1
0,1,1,4,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,5,0,0,0,0
0,0,0,0,0,1
2,0,0,0,0,0
0,0,0,0,1,0
0,1,0,1,1,0
0,0,0,0,0,0
0,0,0,2,2,0
0,0,0,0,0,0
0,0,1,0,0,0
2,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,4
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,0,0,0
1,0,0,0,0,1
1,0,0,0,0,0
0,0,0,0,0,0
