Pathway
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS
REACTOME_NEURONAL_SYSTEM
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL
REACTOME_SIGNALING_BY_NTRKS
REACTOME_FATTY_ACID_METABOLISM
KEGG_DILATED_CARDIOMYOPATHY
REACTOME_NGF_STIMULATED_TRANSCRIPTION
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS
REACTOME_SIGNALING_BY_INTERLEUKINS
KEGG_STEROID_HORMONE_BIOSYNTHESIS
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION
KEGG_ENDOCYTOSIS
REACTOME_VISUAL_PHOTOTRANSDUCTION
KEGG_TGF_BETA_SIGNALING_PATHWAY
REACTOME_SARS_COV_2_INFECTION
REACTOME_PI3K_AKT_SIGNALING_IN_CANCER
REACTOME_COLLAGEN_FORMATION
REACTOME_INNATE_IMMUNE_SYSTEM
REACTOME_ECM_PROTEOGLYCANS
KEGG_MAPK_SIGNALING_PATHWAY
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES
KEGG_CELL_CYCLE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS
REACTOME_DEVELOPMENTAL_BIOLOGY
KEGG_FOCAL_ADHESION
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
REACTOME_ARACHIDONIC_ACID_METABOLISM
REACTOME_APOPTOSIS
REACTOME_METABOLISM_OF_LIPIDS
REACTOME_SARS_COV_INFECTIONS
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION
REACTOME_CELL_CYCLE_CHECKPOINTS
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION
REACTOME_ADAPTIVE_IMMUNE_SYSTEM
KEGG_LEISHMANIA_INFECTION
REACTOME_AMYLOID_FIBER_FORMATION
REACTOME_SIGNALING_BY_VEGF
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
REACTOME_METABOLISM_OF_STEROIDS
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS
REACTOME_SENSORY_PERCEPTION
