"X6","X8","X10","X12","X14","X16"
1,0.909090909090909,0.8,0.882352941176471,0.857142857142857,0.9
0.894736842105263,0.888888888888889,0.866666666666667,0.904761904761905,0.823529411764706,0.736842105263158
1,0.952380952380952,0.944444444444444,0.904761904761905,0.85,0.888888888888889
0.947368421052632,1,1,0.823529411764706,0.85,0.909090909090909
0.952380952380952,1,0.904761904761905,0.904761904761905,0.916666666666667,0.8
0.954545454545455,0.941176470588235,0.91304347826087,0.863636363636364,0.764705882352941,0.647058823529412
0.941176470588235,0.80952380952381,0.842105263157895,0.8,0.85,0.826086956521739
0.894736842105263,1,0.888888888888889,0.833333333333333,0.75,0.736842105263158
0.95,0.96,0.95,0.888888888888889,0.875,0.863636363636364
1,0.944444444444444,0.947368421052632,0.9375,1,0.947368421052632
1,0.909090909090909,0.95,0.904761904761905,0.85,0.882352941176471
0.947368421052632,0.947368421052632,0.866666666666667,0.904761904761905,0.944444444444444,0.947368421052632
0.952380952380952,0.857142857142857,0.875,0.888888888888889,0.842105263157895,0.705882352941176
0.954545454545455,0.941176470588235,0.8,0.944444444444444,0.904761904761905,0.894736842105263
0.944444444444444,0.952380952380952,0.782608695652174,0.857142857142857,0.952380952380952,0.9375
0.947368421052632,0.9,0.842105263157895,0.869565217391304,1,0.952380952380952
0.894736842105263,0.833333333333333,0.909090909090909,0.739130434782609,0.826086956521739,0.842105263157895
0.9,0.904761904761905,0.866666666666667,0.9,0.818181818181818,0.857142857142857
0.833333333333333,0.882352941176471,1,0.882352941176471,0.789473684210526,0.952380952380952
0.888888888888889,0.954545454545455,0.894736842105263,0.928571428571429,0.947368421052632,0.764705882352941
0.941176470588235,0.947368421052632,0.933333333333333,0.818181818181818,0.8,0.909090909090909
1,1,0.85,0.842105263157895,0.888888888888889,0.833333333333333
1,0.875,0.8,0.909090909090909,1,0.833333333333333
0.95,0.909090909090909,0.9,0.9,0.956521739130435,0.736842105263158
0.95,0.904761904761905,0.894736842105263,0.947368421052632,0.818181818181818,0.947368421052632
0.952380952380952,0.909090909090909,0.85,0.947368421052632,0.947368421052632,0.842105263157895
0.944444444444444,0.882352941176471,0.947368421052632,0.857142857142857,0.875,0.833333333333333
1,0.888888888888889,0.933333333333333,0.875,0.944444444444444,0.894736842105263
0.909090909090909,1,1,0.944444444444444,0.736842105263158,0.894736842105263
0.944444444444444,0.941176470588235,0.875,0.952380952380952,0.894736842105263,0.904761904761905
